q_id,web_list
3699,"[679, 680, 681, 718, 1019]"
3700,"[650, 634, 654, 165, 644]"
3701,"[1607, 1676, 1543, 1900, 1516]"
3702,"[1561, 1619, 1676, 462, 808]"
3703,"[1561, 406, 407, 1329, 222]"
3704,"[1607, 1608, 1157, 644, 655]"
3705,"[1607, 1543, 1900, 1921, 1552]"
3706,"[1607, 1019, 1131, 1572, 670]"
3707,"[1557, 1558, 1619, 1561, 1550]"
3708,"[1607, 1544, 1931, 1932, 1157]"
3709,"[1907, 1545, 871, 1556, 1626]"
3710,"[990, 1543, 1900, 1544, 1915]"
3711,"[1299, 650, 644, 659, 654]"
3712,"[636, 145, 374, 305, 990]"
3713,"[654, 153, 1592, 1929, 1095]"
3714,"[1915, 625, 1561, 722, 1516]"
3715,"[722, 1572, 1528, 1906, 1561]"
3716,"[1607, 1608, 368, 1157, 1544]"
3717,"[1538, 1615, 1556, 1520, 1620]"
3718,"[403, 651, 478, 1924, 1528]"
3719,"[1572, 1197, 1516, 1495, 1543]"
3720,"[1548, 1247, 636, 78, 453]"
3721,"[1921, 1885, 334, 1547, 1901]"
3722,"[1299, 4, 37, 1746, 634]"
3723,"[1925, 1548, 1157, 1930, 251]"
3724,"[625, 631, 988, 673, 1624]"
3725,"[1830, 698, 374, 1897, 1922]"
3726,"[1560, 722, 1921, 2, 3]"
3727,"[1527, 1627, 1905, 1554, 1907]"
3728,"[1587, 1554, 1527, 1627, 1905]"
3729,"[159, 921, 1910, 1536, 1202]"
3730,"[1526, 1899, 1907, 1892, 1623]"
3731,"[1897, 1922, 1527, 1627, 1905]"
3732,"[1428, 1882, 1607, 653, 1123]"
3733,"[1587, 1897, 1922, 1527, 1627]"
3734,"[1897, 1922, 1538, 1615, 1537]"
3735,"[16, 18, 1194, 1204, 1246]"
3736,"[1587, 1527, 1627, 1905, 1586]"
3737,"[1587, 1527, 1627, 1905, 1554]"
3738,"[928, 1527, 1627, 1905, 1539]"
3739,"[1428, 1882, 783, 1527, 1627]"
3740,"[1527, 1627, 1905, 1587, 1554]"
3741,"[1748, 1587, 868, 1071, 1894]"
3742,"[164, 163, 1749, 1554, 1248]"
3743,"[1527, 1627, 1905, 1554, 1587]"
3744,"[1428, 1882, 457, 1607, 653]"
3745,"[1587, 928, 935, 1527, 1627]"
3746,"[1554, 928, 1915, 1527, 1627]"
3747,"[1897, 1922, 57, 1907, 1326]"
3748,"[1587, 1527, 1627, 1905, 1554]"
3749,"[113, 866, 1670, 1554, 1527]"
3750,"[1897, 1922, 1554, 1587, 1527]"
3751,"[1897, 1922, 1538, 1615, 959]"
3752,"[1897, 1922, 935, 959, 938]"
3753,"[1897, 1922, 1554, 1926, 1527]"
3754,"[1897, 1922, 1587, 1554, 1542]"
3755,"[1587, 928, 1907, 1306, 1545]"
3756,"[1527, 1627, 1905, 1554, 928]"
3757,"[457, 1926, 1428, 1882, 1526]"
3758,"[1892, 1554, 1527, 1627, 1905]"
3759,"[1907, 1892, 1623, 1526, 1899]"
3760,"[1527, 1627, 1905, 1554, 1532]"
3761,"[928, 1527, 1627, 1905, 1554]"
3762,"[1543, 1900, 1884, 113, 1897]"
3763,"[881, 868, 1748, 1554, 920]"
3764,"[1586, 1556, 1538, 1615, 1537]"
3765,"[1748, 1071, 868, 1527, 1627]"
3766,"[1542, 1530, 1613, 1907, 1545]"
3767,"[1886, 1066, 1042, 1598, 1526]"
3768,"[1554, 1527, 1627, 1905, 1587]"
3769,"[1066, 1538, 1615, 1586, 1556]"
3770,"[1527, 1627, 1905, 1587, 1892]"
3771,"[864, 865, 679, 680, 681]"
3772,"[864, 865, 1572, 739, 1554]"
3773,"[1897, 1922, 1892, 1554, 1527]"
3774,"[864, 796, 1545, 865, 1887]"
3775,"[1552, 1902, 1516, 1887, 1541]"
3776,"[864, 865, 409, 679, 680]"
3777,"[1133, 865, 864, 1095, 309]"
3778,"[864, 865, 1894, 1587, 1542]"
3779,"[409, 864, 865, 106, 1526]"
3780,"[478, 1924, 864, 865, 1599]"
3781,"[1892, 1526, 1899, 1523, 1910]"
3782,"[1934, 864, 865, 341, 1073]"
3783,"[864, 865, 679, 680, 681]"
3784,"[650, 864, 865, 653, 646]"
3785,"[1600, 1529, 1588, 864, 1928]"
3786,"[1607, 864, 865, 1157, 1608]"
3787,"[828, 57, 1548, 1540, 1601]"
3788,"[1064, 864, 865, 1528, 1906]"
3789,"[864, 865, 1572, 631, 644]"
3790,"[1526, 1899, 1892, 1907, 1897]"
3791,"[864, 865, 58, 828, 1572]"
3792,"[16, 18, 1194, 1204, 1246]"
3793,"[864, 865, 1926, 679, 680]"
3794,"[864, 865, 1306, 280, 1052]"
3795,"[636, 808, 1247, 864, 865]"
3796,"[864, 865, 57, 1926, 427]"
3797,"[1934, 341, 864, 865, 1073]"
3798,"[1528, 1906, 864, 865, 321]"
3799,"[127, 1536, 891, 864, 865]"
3800,"[864, 865, 679, 680, 681]"
3801,"[1587, 1069, 1530, 1613, 1571]"
3802,"[1553, 1628, 632, 1624, 864]"
3803,"[1553, 1628, 1888, 1541, 96]"
3804,"[679, 680, 681, 718, 864]"
3805,"[1541, 1612, 1072, 865, 864]"
3806,"[808, 654, 644, 655, 636]"
3807,"[1885, 1887, 1746, 4, 37]"
3808,"[864, 865, 114, 1070, 1617]"
3809,"[1885, 1549, 1551, 1547, 1901]"
3810,"[864, 865, 1527, 1627, 1905]"
3811,"[796, 867, 864, 865, 648]"
3812,"[864, 865, 426, 1898, 109]"
3813,"[864, 865, 935, 592, 1248]"
3814,"[1921, 1247, 636, 1242, 1243]"
3815,"[1926, 1583, 1930, 1586, 1066]"
3816,"[602, 1193, 1202, 410, 1536]"
3817,"[594, 1180, 1030, 1095, 1162]"
3818,"[1897, 1922, 882, 1885, 1042]"
3819,"[172, 758, 1547, 1901, 827]"
3820,"[1897, 1922, 928, 1554, 1527]"
3821,"[928, 172, 173, 203, 1917]"
3822,"[1770, 1587, 1528, 1906, 1775]"
3823,"[1748, 159, 921, 868, 156]"
3824,"[116, 1607, 1317, 1319, 967]"
3825,"[1897, 1922, 1586, 1587, 928]"
3826,"[1528, 1906, 1885, 106, 1042]"
3827,"[1897, 1922, 1054, 201, 1061]"
3828,"[201, 200, 1926, 1907, 1297]"
3829,"[1897, 1922, 1203, 411, 412]"
3830,"[1897, 1922, 1428, 1882, 1607]"
3831,"[1897, 1922, 1540, 1302, 1592]"
3832,"[1897, 1922, 1547, 1901, 935]"
3833,"[144, 986, 886, 1054, 953]"
3834,"[1897, 1922, 1892, 1885, 1907]"
3835,"[959, 1897, 1922, 1894, 1527]"
3836,"[928, 1914, 1587, 1340, 1897]"
3837,"[172, 173, 203, 1907, 1069]"
3838,"[1897, 1922, 1547, 1901, 938]"
3839,"[1897, 1922, 1907, 1623, 928]"
3840,"[743, 602, 1616, 1671, 1745]"
3841,"[172, 1326, 173, 928, 1907]"
3842,"[1554, 928, 1897, 1922, 1527]"
3843,"[864, 865, 1897, 1922, 1064]"
3844,"[1820, 801, 1842, 1850, 787]"
3845,"[1897, 1922, 928, 1587, 1542]"
3846,"[1897, 1922, 928, 1587, 1586]"
3847,"[1897, 1922, 928, 1547, 1901]"
3848,"[1248, 935, 739, 691, 1306]"
3849,"[1907, 928, 1623, 1072, 1897]"
3850,"[1534, 1721, 1565, 827, 1535]"
3851,"[1897, 1922, 1526, 1899, 1907]"
3852,"[928, 1573, 859, 920, 1547]"
3853,"[653, 641, 646, 510, 1299]"
3854,"[1548, 1547, 1901, 631, 739]"
3855,"[1897, 1922, 1540, 1572, 1534]"
3856,"[57, 959, 722, 152, 138]"
3857,"[1897, 1922, 221, 1069, 393]"
3858,"[159, 921, 1547, 1901, 1672]"
3859,"[1541, 632, 1196, 1553, 1628]"
3860,"[1541, 1624, 1553, 1628, 1196]"
3861,"[1541, 1516, 1624, 1196, 1552]"
3862,"[1624, 1541, 1553, 1628, 413]"
3863,"[1541, 1607, 116, 657, 1553]"
3864,"[1196, 625, 1118, 1541, 1553]"
3865,"[45, 1524, 1559, 1572, 1318]"
3866,"[1541, 1516, 388, 1551, 1547]"
3867,"[1541, 1196, 96, 632, 4]"
3868,"[1552, 1902, 1541, 1516, 632]"
3869,"[925, 52, 1746, 928, 215]"
3870,"[1541, 1553, 1628, 96, 1196]"
3871,"[1541, 623, 1293, 1267, 72]"
3872,"[1541, 1624, 1524, 1559, 1318]"
3873,"[1541, 663, 657, 1553, 1628]"
3874,"[1541, 1552, 1902, 1516, 1553]"
3875,"[1541, 4, 37, 632, 1196]"
3876,"[1541, 1196, 1624, 632, 1516]"
3877,"[1541, 1607, 1495, 1123, 653]"
3878,"[4, 37, 1118, 1746, 1541]"
3879,"[1541, 96, 1624, 1196, 1553]"
3880,"[1541, 1624, 1553, 1628, 1196]"
3881,"[1552, 1902, 1516, 1541, 1536]"
3882,"[1541, 1196, 96, 1553, 1628]"
3883,"[1516, 1541, 1552, 1902, 1543]"
3884,"[409, 117, 1541, 1196, 96]"
3885,"[1541, 96, 1553, 1628, 1196]"
3886,"[409, 1541, 1196, 96, 1118]"
3887,"[636, 1541, 632, 1196, 1552]"
3888,"[1541, 1536, 1081, 1624, 1560]"
3889,"[1580, 16, 18, 1194, 1204]"
3890,"[1541, 1624, 867, 1516, 1572]"
3891,"[1541, 1624, 1196, 1552, 1902]"
3892,"[632, 4, 37, 1196, 1746]"
3893,"[1541, 623, 1267, 441, 1272]"
3894,"[1921, 1541, 1885, 1516, 96]"
3895,"[1516, 1552, 1902, 455, 664]"
3896,"[1313, 793, 1694, 794, 45]"
3897,"[592, 1468, 1865, 1557, 625]"
3898,"[1541, 1516, 1624, 1888, 1552]"
3899,"[1196, 632, 1320, 668, 657]"
3900,"[1541, 1552, 1902, 1516, 1553]"
3901,"[1552, 1902, 1516, 1196, 1541]"
3902,"[632, 445, 664, 1516, 625]"
3903,"[205, 884, 954, 163, 1749]"
3904,"[1199, 159, 921, 1538, 1615]"
3905,"[1308, 646, 16, 18, 1194]"
3906,"[1586, 1556, 289, 867, 1534]"
3907,"[1721, 1558, 1619, 108, 1555]"
3908,"[935, 1032, 1586, 163, 936]"
3909,"[165, 1672, 1026, 1029, 156]"
3910,"[166, 1026, 1618, 159, 921]"
3911,"[1672, 165, 1042, 1026, 156]"
3912,"[1029, 1672, 1586, 1040, 988]"
3913,"[640, 326, 1586, 1533, 1538]"
3914,"[625, 1042, 1721, 1885, 631]"
3915,"[170, 956, 1070, 4, 37]"
3916,"[1029, 1042, 165, 1672, 1885]"
3917,"[1885, 1524, 1559, 1321, 695]"
3918,"[96, 409, 636, 640, 1077]"
3919,"[1549, 716, 1642, 1885, 1040]"
3920,"[165, 1672, 1026, 166, 1029]"
3921,"[1026, 1040, 1885, 1042, 1586]"
3922,"[165, 1672, 166, 1026, 1042]"
3923,"[1885, 1524, 1559, 1547, 1901]"
3924,"[166, 159, 921, 165, 1885]"
3925,"[1572, 651, 205, 644, 1893]"
3926,"[121, 4, 37, 290, 1064]"
3927,"[166, 1026, 165, 159, 921]"
3928,"[1026, 166, 159, 921, 1885]"
3929,"[1672, 405, 165, 1885, 1313]"
3930,"[165, 1586, 1029, 928, 1026]"
3931,"[165, 688, 292, 166, 1655]"
3932,"[1618, 1554, 859, 1070, 1321]"
3933,"[1040, 1572, 107, 1558, 1619]"
3934,"[4, 37, 1305, 1026, 166]"
3935,"[1146, 355, 778, 1151, 1699]"
3936,"[1026, 166, 165, 753, 159]"
3937,"[1358, 1029, 1672, 1586, 170]"
3938,"[1586, 205, 1040, 954, 163]"
3939,"[166, 1026, 631, 165, 159]"
3940,"[885, 813, 166, 1928, 142]"
3941,"[1586, 1040, 161, 923, 1070]"
3942,"[1026, 166, 1618, 159, 921]"
3943,"[1572, 86, 205, 1893, 383]"
3944,"[1549, 1885, 165, 1324, 1551]"
3945,"[166, 165, 159, 921, 1026]"
3946,"[820, 631, 1889, 166, 1026]"
3947,"[1053, 886, 261, 153, 403]"
3948,"[885, 808, 403, 238, 237]"
3949,"[1008, 1118, 1609, 1621, 1523]"
3950,"[885, 1079, 369, 1910, 1590]"
3951,"[885, 1746, 1299, 655, 409]"
3952,"[885, 1921, 1079, 1084, 1721]"
3953,"[1029, 1149, 1041, 1103, 1909]"
3954,"[885, 1042, 1520, 1620, 1592]"
3955,"[1915, 1561, 248, 1516, 1917]"
3956,"[926, 1042, 885, 1618, 1907]"
3957,"[1721, 1053, 886, 885, 926]"
3958,"[885, 1590, 1042, 1057, 1917]"
3959,"[885, 1590, 258, 1079, 1042]"
3960,"[885, 1079, 258, 1590, 251]"
3961,"[926, 286, 737, 953, 885]"
3962,"[962, 885, 237, 1885, 1079]"
3963,"[885, 1584, 1159, 1518, 1583]"
3964,"[1561, 265, 403, 1495, 1917]"
3965,"[679, 680, 681, 718, 1721]"
3966,"[885, 1885, 258, 1590, 1917]"
3967,"[885, 1079, 1528, 1906, 1590]"
3968,"[885, 1079, 722, 926, 1068]"
3969,"[885, 1917, 1053, 886, 979]"
3970,"[166, 1886, 1042, 1885, 1551]"
3971,"[57, 884, 1568, 415, 120]"
3972,"[885, 1590, 1029, 305, 265]"
3973,"[159, 921, 594, 1026, 166]"
3974,"[885, 232, 1003, 237, 239]"
3975,"[153, 1721, 1592, 1929, 305]"
3976,"[1721, 1916, 1026, 1672, 1592]"
3977,"[885, 1053, 1590, 886, 1049]"
3978,"[885, 1590, 1592, 1929, 1321]"
3979,"[54, 623, 473, 1609, 1102]"
3980,"[722, 885, 926, 1079, 116]"
3981,"[406, 407, 1561, 1248, 935]"
3982,"[1520, 1620, 1340, 1065, 1037]"
3983,"[885, 1885, 1079, 1084, 237]"
3984,"[1915, 1561, 1917, 885, 1042]"
3985,"[885, 166, 1026, 1321, 695]"
3986,"[1550, 1892, 1527, 1627, 1905]"
3987,"[885, 405, 1079, 258, 1029]"
3988,"[166, 1026, 644, 159, 921]"
3989,"[1029, 1042, 1583, 1885, 153]"
3990,"[808, 374, 1746, 409, 1135]"
3991,"[885, 1042, 1897, 1922, 1586]"
3992,"[1321, 695, 696, 280, 1045]"
3993,"[926, 1557, 1558, 1619, 1617]"
3994,"[1722, 1915, 1721, 679, 680]"
3995,"[1592, 1929, 1680, 722, 1154]"
3996,"[885, 237, 926, 146, 886]"
3997,"[1055, 1053, 886, 1930, 1137]"
3998,"[1592, 1929, 153, 697, 1721]"
3999,"[885, 1602, 1543, 1900, 1321]"
4000,"[885, 1042, 886, 1677, 242]"
4001,"[1321, 695, 696, 697, 1721]"
4002,"[722, 885, 990, 886, 926]"
4003,"[885, 1148, 1079, 283, 1590]"
4004,"[885, 1543, 1900, 1042, 935]"
4005,"[1592, 1929, 4, 37, 697]"
4006,"[885, 1590, 1049, 258, 1680]"
4007,"[1592, 1929, 885, 1154, 886]"
4008,"[722, 1248, 1917, 966, 885]"
4009,"[679, 680, 681, 718, 1042]"
4010,"[1321, 695, 696, 687, 1897]"
4011,"[1680, 885, 1055, 1304, 142]"
4012,"[1592, 1929, 697, 1304, 246]"
4013,"[116, 679, 680, 681, 718]"
4014,"[16, 18, 1194, 1204, 1246]"
4015,"[885, 886, 813, 926, 1680]"
4016,"[1592, 1929, 374, 935, 153]"
4017,"[722, 1746, 409, 1592, 1929]"
4018,"[885, 979, 985, 990, 145]"
4019,"[959, 1673, 1680, 152, 1154]"
4020,"[1592, 1929, 679, 680, 681]"
4021,"[1592, 1929, 1573, 679, 680]"
4022,"[1592, 1929, 1918, 697, 1197]"
4023,"[679, 680, 681, 718, 688]"
4024,"[1042, 1516, 1077, 1543, 1900]"
4025,"[1721, 1042, 403, 697, 1885]"
4026,"[1543, 1900, 309, 1544, 1915]"
4027,"[1561, 1543, 1900, 1915, 1552]"
4028,"[1917, 1042, 1516, 885, 966]"
4029,"[153, 1592, 1929, 885, 1053]"
4030,"[625, 1917, 966, 325, 1535]"
4031,"[1592, 1929, 1154, 1680, 886]"
4032,"[408, 57, 885, 592, 58]"
4033,"[1915, 1543, 1900, 887, 722]"
4034,"[625, 1299, 1534, 650, 644]"
4035,"[1534, 1935, 926, 825, 1535]"
4036,"[1907, 926, 1528, 1906, 1748]"
4037,"[926, 1618, 232, 1003, 962]"
4038,"[1642, 926, 1550, 1125, 326]"
4039,"[1528, 1906, 1935, 752, 935]"
4040,"[1934, 825, 1073, 329, 1053]"
4041,"[1908, 1907, 813, 1556, 1538]"
4042,"[926, 1125, 1907, 1618, 1545]"
4043,"[1516, 1536, 1915, 1552, 1902]"
4044,"[1529, 1588, 1916, 1125, 1618]"
4045,"[1916, 1618, 1529, 1588, 926]"
4046,"[926, 1618, 326, 1125, 1907]"
4047,"[625, 761, 926, 403, 1528]"
4048,"[363, 971, 324, 1049, 1602]"
4049,"[1908, 813, 956, 1042, 1914]"
4050,"[1921, 1897, 1922, 1915, 1552]"
4051,"[1560, 1053, 1558, 1561, 260]"
4052,"[1908, 406, 407, 813, 1032]"
4053,"[926, 1125, 403, 1536, 1921]"
4054,"[1042, 1304, 722, 631, 625]"
4055,"[1909, 326, 1935, 926, 1587]"
4056,"[1892, 1602, 885, 1710, 1935]"
4057,"[1921, 1587, 1897, 1922, 1909]"
4058,"[1916, 1529, 1588, 1528, 1906]"
4059,"[926, 1935, 1534, 962, 148]"
4060,"[926, 1642, 1558, 405, 140]"
4061,"[1557, 926, 1618, 1619, 1558]"
4062,"[1529, 1588, 1528, 1906, 1928]"
4063,"[1909, 926, 1935, 1921, 1587]"
4064,"[926, 406, 407, 1125, 1548]"
4065,"[926, 1618, 1619, 1125, 326]"
4066,"[1587, 1545, 1542, 935, 1530]"
4067,"[1909, 1935, 1587, 1041, 926]"
4068,"[1528, 1906, 1529, 1588, 1916]"
4069,"[636, 1247, 232, 610, 1925]"
4070,"[1642, 888, 405, 717, 257]"
4071,"[1528, 1906, 1928, 1529, 1588]"
4072,"[885, 406, 407, 1042, 1908]"
4073,"[1885, 1642, 1042, 1550, 926]"
4074,"[926, 825, 1619, 1516, 1907]"
4075,"[1529, 1588, 1916, 1528, 1906]"
4076,"[1561, 1892, 1526, 1899, 219]"
4077,"[1549, 1524, 1559, 1551, 1547]"
4078,"[1935, 1557, 752, 926, 1619]"
4079,"[1033, 1587, 1050, 161, 923]"
4080,"[1050, 1033, 999, 886, 1591]"
4081,"[114, 1050, 1033, 999, 625]"
4082,"[177, 722, 953, 943, 54]"
4083,"[58, 1050, 1930, 1033, 886]"
4084,"[1587, 211, 167, 1033, 1340]"
4085,"[1033, 1050, 1908, 1583, 1587]"
4086,"[58, 57, 1192, 455, 54]"
4087,"[146, 962, 969, 232, 953]"
4088,"[148, 232, 962, 963, 913]"
4089,"[478, 1924, 270, 1917, 886]"
4090,"[886, 1930, 1050, 1033, 606]"
4091,"[937, 1587, 172, 935, 1045]"
4092,"[1908, 813, 1033, 1050, 1197]"
4093,"[1672, 156, 165, 1029, 138]"
4094,"[937, 1587, 919, 928, 936]"
4095,"[1050, 1033, 886, 999, 737]"
4096,"[198, 886, 919, 953, 177]"
4097,"[1884, 1587, 1050, 1033, 928]"
4098,"[145, 1050, 1033, 999, 146]"
4099,"[1050, 1033, 928, 1587, 1583]"
4100,"[1908, 1033, 962, 1587, 1050]"
4101,"[1050, 58, 999, 57, 886]"
4102,"[478, 1924, 114, 58, 739]"
4103,"[1050, 1054, 1033, 1133, 999]"
4104,"[58, 57, 1619, 1570, 54]"
4105,"[963, 1033, 962, 1908, 1050]"
4106,"[57, 58, 54, 606, 1730]"
4107,"[145, 141, 1050, 146, 1033]"
4108,"[1033, 937, 211, 935, 929]"
4109,"[1607, 1608, 1586, 1930, 1033]"
4110,"[737, 886, 1050, 1591, 1930]"
4111,"[1672, 156, 165, 1917, 1029]"
4112,"[999, 1050, 1033, 1522, 352]"
4113,"[636, 962, 963, 1618, 1033]"
4114,"[57, 58, 54, 943, 953]"
4115,"[1908, 962, 1033, 1050, 1587]"
4116,"[928, 1921, 1618, 1554, 1033]"
4117,"[58, 1050, 886, 57, 150]"
4118,"[58, 953, 737, 138, 943]"
4119,"[937, 211, 58, 1587, 935]"
4120,"[1050, 999, 1033, 886, 1591]"
4121,"[1543, 1900, 1917, 937, 1587]"
4122,"[58, 953, 138, 737, 939]"
4123,"[1042, 885, 1054, 886, 1930]"
4124,"[455, 692, 258, 1592, 1929]"
4125,"[478, 1924, 1884, 127, 697]"
4126,"[1042, 1885, 1159, 887, 1888]"
4127,"[1561, 455, 722, 1917, 885]"
4128,"[1915, 1592, 1929, 1159, 1543]"
4129,"[1722, 1592, 1929, 1721, 679]"
4130,"[1042, 1304, 885, 1536, 1154]"
4131,"[1154, 886, 885, 1054, 1680]"
4132,"[1561, 1552, 1902, 1042, 1915]"
4133,"[1672, 156, 1042, 165, 1885]"
4134,"[935, 928, 1042, 1586, 885]"
4135,"[885, 722, 926, 1917, 886]"
4136,"[57, 885, 722, 1536, 201]"
4137,"[885, 1655, 1721, 1642, 783]"
4138,"[1592, 1929, 1159, 292, 697]"
4139,"[1042, 886, 885, 1607, 1917]"
4140,"[1917, 1042, 1561, 886, 1054]"
4141,"[58, 722, 1536, 885, 1054]"
4142,"[1915, 886, 1050, 1033, 1917]"
4143,"[1304, 1721, 679, 680, 681]"
4144,"[1561, 1552, 1902, 1543, 1900]"
4145,"[116, 1543, 1900, 1536, 1552]"
4146,"[1042, 1885, 1908, 1066, 1520]"
4147,"[1619, 1809, 1558, 1607, 1054]"
4148,"[885, 1680, 1304, 886, 1154]"
4149,"[1561, 1552, 1902, 1543, 1900]"
4150,"[1921, 722, 116, 1885, 1919]"
4151,"[885, 1012, 430, 722, 251]"
4152,"[990, 1054, 885, 722, 1042]"
4153,"[1042, 1885, 928, 887, 1043]"
4154,"[722, 1543, 1900, 1552, 1902]"
4155,"[1054, 57, 885, 1590, 886]"
4156,"[1592, 1929, 1042, 1885, 722]"
4157,"[1042, 1026, 1908, 1926, 1043]"
4158,"[963, 1721, 962, 636, 722]"
4159,"[885, 1079, 1590, 258, 1049]"
4160,"[887, 885, 1042, 462, 722]"
4161,"[1617, 1619, 1113, 458, 926]"
4162,"[722, 885, 1918, 1919, 1920]"
4163,"[106, 369, 813, 1908, 1910]"
4164,"[1592, 1929, 1154, 1680, 1543]"
4165,"[625, 1543, 1900, 1917, 1054]"
4166,"[722, 116, 2, 3, 885]"
4167,"[679, 680, 681, 718, 251]"
4168,"[679, 680, 681, 718, 697]"
4169,"[963, 201, 697, 154, 478]"
4170,"[679, 680, 681, 718, 886]"
4171,"[885, 1590, 688, 251, 258]"
4172,"[1154, 886, 1680, 1095, 1054]"
4173,"[1606, 57, 38, 798, 799]"
4174,"[1592, 1929, 1619, 6, 7]"
4175,"[885, 1592, 1929, 1590, 258]"
4176,"[374, 825, 341, 1934, 1073]"
4177,"[886, 1542, 1095, 1030, 1916]"
4178,"[1586, 679, 680, 681, 718]"
4179,"[1197, 341, 979, 373, 1033]"
4180,"[1607, 1930, 886, 1608, 1157]"
4181,"[885, 808, 697, 644, 1304]"
4182,"[1722, 427, 1592, 1929, 679]"
4183,"[1607, 679, 680, 681, 718]"
4184,"[1592, 1929, 1054, 1133, 173]"
4185,"[885, 258, 935, 1590, 251]"
4186,"[1304, 697, 153, 1746, 1721]"
4187,"[1721, 679, 680, 681, 718]"
4188,"[1304, 1721, 1722, 679, 680]"
4189,"[1543, 1900, 1607, 1897, 1922]"
4190,"[1543, 1900, 679, 680, 681]"
4191,"[1608, 1586, 1587, 1026, 1542]"
4192,"[885, 1043, 886, 1933, 594]"
4193,"[887, 1915, 1561, 1552, 1902]"
4194,"[885, 1917, 1543, 1900, 935]"
4195,"[1543, 1900, 1304, 679, 680]"
4196,"[1607, 1608, 1586, 1538, 1615]"
4197,"[478, 1924, 1592, 1929, 679]"
4198,"[679, 680, 681, 718, 1592]"
4199,"[251, 243, 1680, 246, 679]"
4200,"[1886, 1598, 926, 1545, 1680]"
4201,"[1607, 679, 680, 681, 718]"
4202,"[886, 1053, 1680, 153, 154]"
4203,"[1586, 1721, 1304, 1041, 1583]"
4204,"[1586, 1026, 1304, 1041, 1587]"
4205,"[885, 1592, 1929, 1304, 153]"
4206,"[886, 166, 679, 680, 681]"
4207,"[1592, 1929, 1299, 1721, 1915]"
4208,"[1607, 1608, 1304, 1157, 251]"
4209,"[1587, 1542, 928, 1530, 1613]"
4210,"[1304, 697, 1721, 1722, 1159]"
4211,"[1055, 1053, 214, 261, 198]"
4212,"[1329, 490, 1042, 1363, 1370]"
4213,"[1746, 1358, 1908, 1029, 1587]"
4214,"[237, 635, 1053, 969, 962]"
4215,"[1358, 1746, 1908, 1029, 409]"
4216,"[1371, 1393, 403, 1330, 1333]"
4217,"[1055, 214, 261, 198, 983]"
4218,"[1915, 1363, 1370, 1380, 1352]"
4219,"[214, 988, 198, 237, 153]"
4220,"[1329, 955, 969, 974, 973]"
4221,"[1358, 1908, 214, 261, 1055]"
4222,"[1543, 1900, 1917, 886, 261]"
4223,"[214, 261, 1254, 1299, 886]"
4224,"[1055, 261, 214, 198, 1053]"
4225,"[222, 261, 265, 1248, 269]"
4226,"[886, 1053, 261, 1055, 214]"
4227,"[214, 249, 261, 1053, 988]"
4228,"[214, 988, 198, 153, 1053]"
4229,"[988, 1055, 198, 245, 214]"
4230,"[1055, 1358, 261, 1931, 406]"
4231,"[214, 1053, 1055, 261, 198]"
4232,"[214, 198, 261, 1055, 988]"
4233,"[214, 261, 1358, 1435, 1446]"
4234,"[988, 983, 973, 955, 985]"
4235,"[886, 261, 214, 198, 1358]"
4236,"[1329, 1352, 490, 261, 222]"
4237,"[406, 407, 1358, 1055, 198]"
4238,"[261, 241, 1634, 266, 267]"
4239,"[261, 245, 1634, 222, 249]"
4240,"[1299, 1358, 1908, 1587, 1029]"
4241,"[1055, 261, 214, 1358, 198]"
4242,"[1435, 1446, 1345, 498, 1055]"
4243,"[406, 407, 1918, 1061, 1917]"
4244,"[1930, 1042, 886, 1917, 1053]"
4245,"[1055, 979, 214, 261, 885]"
4246,"[406, 407, 1055, 261, 222]"
4247,"[1055, 1053, 1029, 979, 983]"
4248,"[1055, 214, 261, 1053, 886]"
4249,"[1358, 1029, 1672, 165, 1053]"
4250,"[1055, 1054, 214, 261, 1053]"
4251,"[1358, 1345, 498, 214, 261]"
4252,"[1055, 1591, 1528, 1906, 979]"
4253,"[403, 886, 1358, 1495, 214]"
4254,"[988, 214, 198, 153, 911]"
4255,"[1195, 1885, 1042, 1625, 1607]"
4256,"[1625, 790, 1042, 886, 1932]"
4257,"[885, 1921, 1079, 1885, 1084]"
4258,"[885, 1495, 813, 1195, 979]"
4259,"[885, 1079, 926, 1042, 1049]"
4260,"[885, 258, 1079, 1590, 1084]"
4261,"[808, 1543, 1900, 1917, 1915]"
4262,"[885, 1590, 248, 1079, 258]"
4263,"[1915, 1917, 1552, 1902, 1543]"
4264,"[1042, 1561, 1917, 935, 886]"
4265,"[885, 1042, 1049, 1908, 1586]"
4266,"[248, 1721, 425, 305, 361]"
4267,"[885, 1248, 305, 886, 990]"
4268,"[1921, 1543, 1900, 1915, 1885]"
4269,"[885, 1495, 1489, 1532, 1589]"
4270,"[1042, 1932, 1516, 1084, 1021]"
4271,"[74, 1042, 886, 1932, 679]"
4272,"[885, 1079, 1590, 1084, 1095]"
4273,"[1042, 1516, 1932, 1549, 1560]"
4274,"[1809, 305, 990, 886, 481]"
4275,"[1915, 1917, 1552, 1902, 885]"
4276,"[885, 1079, 1084, 1095, 1590]"
4277,"[885, 1079, 258, 1921, 886]"
4278,"[885, 1079, 258, 1590, 1084]"
4279,"[1363, 1370, 1380, 599, 1371]"
4280,"[885, 1079, 1084, 722, 1933]"
4281,"[885, 1590, 258, 1917, 1049]"
4282,"[1247, 808, 1718, 1516, 232]"
