q_id,web_list
3633,"[868, 1886, 1908, 1527, 1627]"
3634,"[1700, 1604, 118, 406, 407]"
3635,"[688, 708, 1521, 1599, 1614]"
3636,"[1602, 1526, 1899, 1910, 369]"
3637,"[1551, 1535, 1903, 1547, 1901]"
3638,"[1586, 1916, 1909, 1587, 1908]"
3639,"[1926, 1186, 739, 1158, 1042]"
3640,"[1589, 1904, 1907, 1554, 1527]"
3641,"[1183, 1147, 1655, 339, 1601]"
3642,"[106, 1066, 1907, 1926, 1724]"
3643,"[1922, 1926, 1042, 1724, 1921]"
3644,"[1066, 1907, 1526, 1899, 1926]"
3645,"[1056, 1889, 1147, 1113, 368]"
3646,"[1157, 1910, 1527, 1627, 1905]"
3647,"[1910, 1897, 1922, 935, 1066]"
3648,"[859, 1907, 1655, 1926, 1125]"
3649,"[1542, 1528, 1906, 1071, 1587]"
3650,"[339, 1147, 1897, 1922, 1089]"
3651,"[1587, 1583, 1042, 1897, 1922]"
3652,"[426, 1898, 1917, 1543, 1900]"
3653,"[379, 368, 1608, 1930, 1042]"
3654,"[1157, 368, 1056, 1183, 1147]"
3655,"[1032, 1921, 1526, 1899, 1068]"
3656,"[1147, 379, 1925, 1655, 372]"
3657,"[1621, 1020, 676, 686, 690]"
3658,"[718, 133, 1042, 928, 1606]"
3659,"[1175, 1655, 339, 1358, 1183]"
3660,"[1542, 1885, 1921, 1926, 1587]"
3661,"[1532, 1589, 1904, 1889, 1089]"
3662,"[1072, 1538, 1615, 1926, 1556]"
3663,"[339, 1489, 1147, 1089, 1600]"
3664,"[1600, 1544, 463, 796, 903]"
3665,"[1489, 106, 1527, 1627, 1905]"
3666,"[406, 407, 425, 1197, 928]"
3667,"[1724, 1066, 1889, 1907, 1921]"
3668,"[1917, 1552, 1902, 1543, 1900]"
3669,"[1066, 700, 1907, 1921, 1067]"
3670,"[1526, 1899, 1489, 106, 1042]"
3671,"[1547, 1901, 1534, 1926, 1068]"
3672,"[1358, 1330, 1333, 1335, 1378]"
3673,"[1536, 1547, 1901, 1897, 1922]"
3674,"[1035, 1538, 1615, 1527, 1627]"
3675,"[1536, 1551, 1068, 1562, 1242]"
3676,"[1607, 1538, 1615, 1066, 1544]"
3677,"[1526, 1899, 1724, 1066, 1910]"
3678,"[1147, 1175, 1655, 339, 1089]"
3679,"[426, 1898, 1889, 1552, 1902]"
3680,"[1546, 1542, 4, 37, 1908]"
3681,"[1246, 1249, 337, 1517, 622]"
3682,"[1532, 1589, 1904, 1554, 1125]"
3683,"[1552, 1902, 1042, 1932, 1520]"
3684,"[1674, 874, 1065, 1921, 1907]"
3685,"[1072, 1544, 1563, 1583, 368]"
3686,"[1719, 743, 48, 1299, 43]"
3687,"[1900, 644, 461, 1592, 1929]"
3688,"[1926, 1746, 1543, 1900, 1621]"
3689,"[1934, 1547, 1901, 1524, 1559]"
3690,"[1131, 1916, 1596, 1607, 1529]"
3691,"[1528, 1906, 1309, 461, 1299]"
3692,"[1904, 1489, 1542, 1618, 1527]"
3693,"[830, 321, 1077, 1376, 1381]"
3694,"[1247, 1619, 631, 651, 1302]"
3695,"[1592, 1929, 852, 777, 1676]"
3696,"[145, 1619, 305, 221, 679]"
3697,"[680, 681, 718, 990, 1302]"
3698,"[1247, 1718, 1558, 679, 680]"
3699,"[1131, 692, 1549, 1560, 852]"
3700,"[653, 1299, 405, 1309, 156]"
3701,"[1915, 260, 1552, 1902, 1157]"
3702,"[1528, 1906, 625, 852, 636]"
3703,"[1352, 1915, 1552, 1902, 1528]"
3704,"[368, 1545, 461, 1028, 1549]"
3705,"[1902, 1915, 1897, 1922, 1917]"
3706,"[470, 620, 679, 680, 681]"
3707,"[1131, 1915, 1618, 1552, 1902]"
3708,"[1545, 368, 349, 679, 680]"
3709,"[1537, 1538, 1615, 470, 620]"
3710,"[1516, 1552, 1902, 426, 1898]"
3711,"[1088, 304, 635, 634, 1516]"
3712,"[376, 1572, 808, 1925, 1148]"
3713,"[403, 886, 261, 237, 1320]"
3714,"[1026, 1552, 1902, 1560, 1619]"
3715,"[1887, 1915, 885, 832, 679]"
3716,"[1538, 1615, 379, 1131, 1556]"
3717,"[1907, 1518, 813, 1908, 871]"
3718,"[1906, 777, 1495, 1908, 852]"
3719,"[1900, 1321, 695, 696, 1552]"
3720,"[907, 133, 83, 1525, 305]"
3721,"[1551, 1549, 374, 333, 1516]"
3722,"[409, 644, 654, 650, 1608]"
3723,"[1095, 1607, 368, 1054, 1167]"
3724,"[436, 1250, 651, 96, 1320]"
3725,"[113, 1607, 413, 1302, 1495]"
3726,"[116, 1934, 926, 1516, 1915]"
3727,"[928, 1892, 935, 1428, 1882]"
3728,"[928, 1542, 937, 175, 877]"
3729,"[410, 162, 602, 1193, 156]"
3730,"[1897, 1922, 1527, 1627, 1905]"
3731,"[1538, 1615, 1537, 1556, 935]"
3732,"[1527, 1627, 1905, 333, 1495]"
3733,"[1905, 1586, 1554, 1538, 1615]"
3734,"[1556, 1586, 1133, 1527, 1627]"
3735,"[1249, 337, 1517, 622, 1744]"
3736,"[1556, 1538, 1615, 1897, 1922]"
3737,"[928, 1586, 1556, 1542, 1538]"
3738,"[1629, 1670, 1554, 113, 1133]"
3739,"[1905, 1554, 457, 677, 1324]"
3740,"[928, 935, 1538, 1615, 1894]"
3741,"[1530, 1613, 928, 1542, 1527]"
3742,"[475, 1428, 1882, 1005, 987]"
3743,"[164, 1040, 1032, 1616, 1671]"
3744,"[1532, 1589, 1904, 1554, 1123]"
3745,"[1905, 1583, 1917, 936, 1193]"
3746,"[1905, 1897, 1922, 113, 1587]"
3747,"[113, 482, 935, 928, 1623]"
3748,"[866, 1542, 1530, 1613, 1545]"
3749,"[1627, 1905, 928, 1587, 1530]"
3750,"[1627, 1905, 1072, 1542, 1538]"
3751,"[1527, 1627, 1905, 1586, 1556]"
3752,"[1202, 410, 801, 175, 1533]"
3753,"[1627, 1905, 1921, 1587, 1042]"
3754,"[321, 324, 1547, 1901, 326]"
3755,"[1542, 454, 935, 1530, 1613]"
3756,"[1926, 1583, 1563, 1891, 677]"
3757,"[1899, 1897, 1922, 476, 1892]"
3758,"[1897, 1922, 1526, 1899, 1886]"
3759,"[1530, 1613, 935, 1527, 1627]"
3760,"[1589, 1904, 1428, 1882, 677]"
3761,"[1885, 1095, 1133, 1042, 1532]"
3762,"[1922, 1527, 1627, 1905, 1587]"
3763,"[828, 433, 476, 1527, 1627]"
3764,"[1608, 818, 435, 1072, 1044]"
3765,"[1905, 1554, 476, 1538, 1615]"
3766,"[1587, 871, 1894, 1538, 1615]"
3767,"[1899, 1910, 1587, 1071, 1032]"
3768,"[1907, 1539, 1629, 1618, 1428]"
3769,"[1608, 1537, 457, 1926, 1607]"
3770,"[1554, 1071, 1530, 1613, 1542]"
3771,"[718, 1916, 684, 685, 1910]"
3772,"[1527, 1627, 1905, 872, 649]"
3773,"[1627, 1905, 1608, 866, 1747]"
3774,"[872, 409, 1202, 410, 1017]"
3775,"[1553, 1628, 632, 664, 864]"
3776,"[681, 718, 1064, 688, 1926]"
3777,"[1054, 1527, 1627, 1905, 1021]"
3778,"[1530, 1613, 1554, 1545, 1527]"
3779,"[1899, 1529, 1588, 476, 1123]"
3780,"[1527, 1627, 1905, 1530, 1613]"
3781,"[793, 1841, 1842, 1845, 426]"
3782,"[1533, 1534, 326, 1604, 1935]"
3783,"[718, 1554, 1527, 1627, 1905]"
3784,"[771, 1309, 1909, 1303, 643]"
3785,"[865, 1910, 1526, 1899, 1528]"
3786,"[1544, 368, 1538, 1615, 1072]"
3787,"[691, 1619, 471, 1580, 1524]"
3788,"[1600, 1529, 1588, 1532, 1589]"
3789,"[679, 680, 681, 718, 1631]"
3790,"[1922, 865, 1618, 864, 1066]"
3791,"[783, 336, 1574, 57, 1527]"
3792,"[1249, 337, 1517, 622, 1744]"
3793,"[681, 718, 1927, 684, 685]"
3794,"[454, 1045, 57, 1532, 1589]"
3795,"[1543, 1900, 1718, 962, 1516]"
3796,"[1064, 1907, 1710, 1123, 1495]"
3797,"[1935, 1910, 790, 1545, 1125]"
3798,"[1598, 903, 1884, 112, 890]"
3799,"[884, 1530, 1613, 1907, 1926]"
3800,"[718, 1631, 1539, 1629, 481]"
3801,"[331, 1897, 1922, 1518, 1626]"
3802,"[865, 1541, 1196, 1746, 1516]"
3803,"[1118, 997, 1624, 1167, 1516]"
3804,"[865, 684, 685, 1539, 1629]"
3805,"[1527, 1627, 1905, 1908, 1282]"
3806,"[650, 631, 864, 409, 865]"
3807,"[96, 1196, 632, 1541, 409]"
3808,"[1897, 1922, 1032, 1638, 1533]"
3809,"[1550, 1524, 1559, 864, 865]"
3810,"[1554, 1892, 1893, 1894, 344]"
3811,"[1516, 1552, 1902, 171, 1545]"
3812,"[1207, 32, 958, 846, 45]"
3813,"[1536, 687, 1897, 1922, 1543]"
3814,"[1245, 424, 1721, 446, 864]"
3815,"[1530, 1613, 1587, 1025, 1520]"
3816,"[162, 1201, 1063, 1199, 1025]"
3817,"[327, 1916, 693, 1111, 260]"
3818,"[1554, 1064, 1618, 113, 1527]"
3819,"[812, 480, 1759, 1668, 80]"
3820,"[1627, 1905, 1552, 1902, 1917]"
3821,"[1587, 157, 1908, 1260, 953]"
3822,"[1542, 1894, 1530, 1613, 677]"
3823,"[1672, 1071, 1066, 641, 409]"
3824,"[278, 1157, 1538, 1615, 1153]"
3825,"[1032, 1538, 1615, 1556, 1908]"
3826,"[1926, 1032, 1526, 1899, 1598]"
3827,"[1918, 1930, 959, 935, 1604]"
3828,"[476, 542, 1918, 1486, 1916]"
3829,"[864, 865, 446, 1299, 594]"
3830,"[1608, 1538, 1615, 1066, 1586]"
3831,"[1929, 1543, 1900, 1535, 1903]"
3832,"[113, 1535, 1903, 1064, 1527]"
3833,"[935, 142, 1930, 150, 138]"
3834,"[1535, 1903, 1547, 1901, 1618]"
3835,"[1627, 1905, 1587, 1554, 1886]"
3836,"[1922, 1530, 1613, 1029, 1042]"
3837,"[928, 1542, 1587, 1685, 758]"
3838,"[113, 966, 1064, 1526, 1899]"
3839,"[1926, 1064, 1921, 1066, 1892]"
3840,"[1533, 1193, 1536, 869, 880]"
3841,"[1587, 482, 1623, 113, 1547]"
3842,"[1627, 1905, 1587, 1530, 1613]"
3843,"[1587, 1926, 1547, 1901, 1535]"
3844,"[1528, 1906, 1307, 1887, 739]"
3845,"[938, 1530, 1613, 201, 1545]"
3846,"[1040, 1032, 1538, 1615, 1907]"
3847,"[1926, 1561, 1612, 1917, 1552]"
3848,"[6, 7, 8, 9, 10]"
3849,"[1922, 1547, 1901, 1892, 1530]"
3850,"[1903, 1547, 1901, 623, 935]"
3851,"[1547, 1901, 1892, 106, 1531]"
3852,"[1901, 157, 1530, 1613, 1926]"
3853,"[865, 864, 1297, 1607, 1486]"
3854,"[1619, 1530, 1613, 260, 1324]"
3855,"[722, 1604, 1248, 1304, 658]"
3856,"[739, 1897, 1922, 801, 688]"
3857,"[1530, 1613, 1158, 318, 326]"
3858,"[1041, 1930, 886, 1049, 1061]"
3859,"[1118, 1516, 1552, 1902, 1624]"
3860,"[1516, 1552, 1902, 1524, 1559]"
3861,"[1902, 632, 1118, 1888, 1083]"
3862,"[1313, 121, 1044, 112, 890]"
3863,"[1628, 1495, 96, 653, 333]"
3864,"[1628, 1320, 632, 1552, 1902]"
3865,"[1878, 1525, 707, 25, 1301]"
3866,"[1901, 1557, 1559, 1524, 625]"
3867,"[37, 1553, 1628, 662, 1118]"
3868,"[1553, 1628, 623, 1267, 455]"
3869,"[1701, 919, 96, 956, 768]"
3870,"[1552, 1902, 632, 1516, 1624]"
3871,"[131, 134, 906, 441, 1272]"
3872,"[1196, 707, 1525, 1516, 1552]"
3873,"[1118, 647, 1516, 662, 667]"
3874,"[1628, 1196, 632, 1887, 455]"
3875,"[1516, 664, 1073, 1746, 658]"
3876,"[1552, 1902, 1553, 1628, 1118]"
3877,"[333, 1473, 510, 1129, 655]"
3878,"[1748, 1887, 868, 904, 632]"
3879,"[1628, 1516, 1552, 1902, 1118]"
3880,"[664, 632, 679, 680, 681]"
3881,"[632, 1196, 1553, 1628, 1887]"
3882,"[1552, 1902, 1516, 1118, 1624]"
3883,"[1900, 1917, 1915, 103, 223]"
3884,"[852, 1118, 121, 1516, 1318]"
3885,"[664, 1624, 1516, 667, 632]"
3886,"[45, 1516, 1553, 1628, 1746]"
3887,"[1902, 1516, 1118, 1553, 1628]"
3888,"[1612, 1889, 1555, 1932, 304]"
3889,"[1246, 1249, 337, 1517, 622]"
3890,"[663, 657, 1607, 96, 166]"
3891,"[1516, 632, 1553, 1628, 1118]"
3892,"[668, 664, 1516, 644, 650]"
3893,"[1269, 1270, 72, 131, 134]"
3894,"[1552, 1902, 1624, 1553, 1628]"
3895,"[1746, 1267, 1313, 623, 1320]"
3896,"[1207, 846, 453, 657, 109]"
3897,"[1549, 6, 7, 8, 9]"
3898,"[1902, 1118, 1553, 1628, 1196]"
3899,"[663, 1746, 1468, 592, 687]"
3900,"[1628, 1888, 96, 1256, 922]"
3901,"[1553, 1628, 1536, 1624, 1746]"
3902,"[1746, 1320, 1524, 1559, 1073]"
3903,"[1586, 1340, 1885, 708, 343]"
3904,"[165, 1631, 166, 1749, 1533]"
3905,"[1204, 1246, 1249, 337, 1517]"
3906,"[96, 1533, 4, 37, 1897]"
3907,"[926, 679, 680, 681, 718]"
3908,"[1909, 1040, 164, 1534, 1907]"
3909,"[171, 166, 4, 37, 1908]"
3910,"[165, 132, 1340, 326, 482]"
3911,"[166, 1029, 1885, 1908, 885]"
3912,"[954, 165, 153, 156, 708]"
3913,"[1615, 926, 1556, 1537, 1040]"
3914,"[687, 808, 1321, 695, 696]"
3915,"[928, 1118, 1542, 919, 1074]"
3916,"[156, 1040, 1908, 1586, 1358]"
3917,"[696, 1550, 1042, 1549, 1040]"
3918,"[1694, 1003, 239, 661, 232]"
3919,"[790, 886, 229, 1053, 1551]"
3920,"[156, 813, 962, 1908, 1531]"
3921,"[935, 1248, 859, 1545, 1326]"
3922,"[156, 1029, 1908, 1885, 813]"
3923,"[1551, 1042, 1549, 1040, 935]"
3924,"[1887, 867, 725, 919, 160]"
3925,"[618, 647, 731, 663, 633]"
3926,"[425, 409, 1926, 929, 874]"
3927,"[4, 37, 631, 1893, 867]"
3928,"[762, 631, 165, 1042, 1139]"
3929,"[1642, 1551, 1549, 1547, 1901]"
3930,"[1042, 1885, 935, 1672, 1556]"
3931,"[1026, 1040, 1885, 159, 921]"
3932,"[695, 696, 808, 4, 37]"
3933,"[1550, 1555, 1549, 1642, 108]"
3934,"[631, 465, 454, 165, 461]"
3935,"[1549, 783, 1885, 935, 393]"
3936,"[921, 470, 620, 670, 364]"
3937,"[165, 867, 1587, 4, 37]"
3938,"[164, 1556, 1035, 936, 1538]"
3939,"[921, 1139, 1140, 725, 644]"
3940,"[886, 200, 205, 1645, 306]"
3941,"[1897, 1922, 1587, 1604, 157]"
3942,"[165, 1642, 1619, 631, 1558]"
3943,"[170, 342, 326, 388, 274]"
3944,"[1749, 1547, 1901, 425, 1026]"
3945,"[1040, 1533, 1586, 640, 935]"
3946,"[1548, 165, 725, 78, 159]"
3947,"[214, 885, 1590, 237, 990]"
3948,"[1053, 990, 249, 1042, 983]"
3949,"[1914, 1545, 1921, 1029, 926]"
3950,"[106, 251, 374, 1602, 1032]"
3951,"[481, 644, 305, 260, 650]"
3952,"[305, 232, 258, 403, 237]"
3953,"[405, 165, 152, 179, 1531]"
3954,"[1929, 1908, 1885, 153, 1066]"
3955,"[1552, 1902, 1543, 1900, 1042]"
3956,"[1520, 1620, 1049, 1545, 1066]"
3957,"[153, 232, 1003, 239, 1327]"
3958,"[1087, 1079, 305, 1075, 1930]"
3959,"[886, 1049, 251, 1053, 374]"
3960,"[1084, 1049, 886, 1920, 722]"
3961,"[911, 886, 1041, 730, 919]"
3962,"[1042, 1029, 1049, 403, 963]"
3963,"[280, 1563, 1626, 1052, 1624]"
3964,"[126, 1543, 1900, 287, 1053]"
3965,"[697, 481, 1921, 246, 1150]"
3966,"[1079, 1053, 1049, 305, 1029]"
3967,"[1672, 156, 1919, 1054, 251]"
3968,"[258, 116, 1590, 1921, 1049]"
3969,"[983, 990, 207, 968, 988]"
3970,"[1547, 1901, 1926, 1066, 1598]"
3971,"[1076, 1630, 797, 1244, 423]"
3972,"[1057, 1075, 1931, 1055, 1087]"
3973,"[935, 1054, 1655, 885, 165]"
3974,"[236, 1079, 1084, 962, 1004]"
3975,"[679, 680, 681, 718, 481]"
3976,"[1929, 644, 1680, 159, 921]"
3977,"[1267, 1930, 1321, 695, 696]"
3978,"[695, 696, 1920, 260, 1302]"
3979,"[1936, 1916, 1276, 373, 849]"
3980,"[1915, 886, 623, 1516, 1084]"
3981,"[833, 1042, 1256, 808, 1918]"
3982,"[1519, 425, 1042, 1917, 1908]"
3983,"[1049, 1590, 258, 251, 403]"
3984,"[1030, 1528, 1906, 1552, 1902]"
3985,"[696, 531, 1508, 1537, 481]"
3986,"[1609, 1052, 1526, 1899, 1529]"
3987,"[1590, 165, 1084, 156, 151]"
3988,"[630, 737, 886, 1907, 1340]"
3989,"[156, 1041, 165, 1672, 1053]"
3990,"[1256, 1925, 655, 305, 1724]"
3991,"[1908, 1903, 1535, 1587, 1909]"
3992,"[1040, 1155, 687, 813, 1197]"
3993,"[1618, 1125, 1534, 1604, 1897]"
3994,"[681, 718, 1592, 1929, 1304]"
3995,"[1042, 1536, 1304, 1543, 1900]"
3996,"[403, 1299, 979, 425, 1055]"
3997,"[1041, 1061, 1606, 1034, 1049]"
3998,"[1304, 246, 1722, 1256, 115]"
3999,"[695, 696, 1042, 1917, 452]"
4000,"[228, 1535, 1903, 1543, 1900]"
4001,"[1722, 679, 680, 681, 718]"
4002,"[1535, 1903, 813, 962, 737]"
4003,"[294, 688, 251, 1536, 363]"
4004,"[1248, 1680, 1544, 722, 783]"
4005,"[885, 1721, 1722, 1522, 1055]"
4006,"[1154, 1592, 1929, 935, 1053]"
4007,"[1053, 1680, 926, 154, 1304]"
4008,"[935, 1590, 179, 953, 152]"
4009,"[116, 1572, 1321, 695, 696]"
4010,"[1922, 1543, 1900, 1536, 1516]"
4011,"[1154, 658, 979, 1043, 1592]"
4012,"[1721, 1680, 859, 1722, 154]"
4013,"[54, 697, 1721, 926, 1921]"
4014,"[1249, 337, 1517, 622, 1744]"
4015,"[1586, 1197, 1042, 1885, 737]"
4016,"[783, 697, 679, 680, 681]"
4017,"[461, 1256, 650, 644, 376]"
4018,"[886, 258, 1055, 1591, 926]"
4019,"[163, 1642, 1055, 108, 918]"
4020,"[718, 687, 688, 722, 1321]"
4021,"[681, 718, 1040, 688, 1042]"
4022,"[1159, 1722, 1061, 1304, 126]"
4023,"[687, 107, 887, 1562, 1321]"
4024,"[1552, 1902, 1556, 1538, 1615]"
4025,"[1321, 695, 696, 654, 1722]"
4026,"[125, 365, 1324, 235, 1917]"
4027,"[1902, 697, 1917, 465, 1721]"
4028,"[359, 1543, 1900, 886, 173]"
4029,"[1049, 1033, 1528, 1906, 1003]"
4030,"[1903, 962, 146, 886, 1073]"
4031,"[885, 1032, 935, 1053, 1040]"
4032,"[114, 106, 1617, 1042, 1885]"
4033,"[885, 1042, 679, 680, 681]"
4034,"[1068, 653, 1592, 1929, 1604]"
4035,"[1903, 326, 752, 1125, 1549]"
4036,"[1618, 1545, 1921, 1916, 1612]"
4037,"[239, 597, 599, 1125, 236]"
4038,"[1618, 1909, 1545, 405, 1520]"
4039,"[1529, 1588, 1909, 1916, 926]"
4040,"[341, 1921, 926, 374, 1907]"
4041,"[1615, 1935, 1586, 1032, 1542]"
4042,"[1935, 1520, 1620, 1921, 1032]"
4043,"[636, 1247, 1897, 1922, 1095]"
4044,"[813, 1197, 1897, 1922, 1528]"
4045,"[1528, 1906, 1125, 1030, 623]"
4046,"[1545, 761, 324, 871, 1607]"
4047,"[1906, 425, 1558, 935, 752]"
4048,"[1545, 752, 1607, 1072, 1921]"
4049,"[1516, 1049, 425, 962, 1041]"
4050,"[1902, 1543, 1900, 1917, 1495]"
4051,"[1137, 1167, 1058, 808, 1549]"
4052,"[1029, 962, 425, 1033, 934]"
4053,"[1935, 1915, 1017, 1897, 1922]"
4054,"[827, 885, 1516, 107, 1722]"
4055,"[1545, 1125, 324, 1602, 1921]"
4056,"[1590, 57, 1936, 1180, 993]"
4057,"[1041, 1586, 1032, 1034, 1554]"
4058,"[1030, 1587, 1928, 1909, 1914]"
4059,"[140, 913, 963, 1049, 759]"
4060,"[913, 1607, 143, 962, 145]"
4061,"[1125, 1053, 221, 393, 1560]"
4062,"[1935, 1916, 374, 294, 1590]"
4063,"[1545, 1049, 1041, 1125, 1916]"
4064,"[661, 446, 1915, 934, 145]"
4065,"[1032, 1607, 1617, 1107, 1538]"
4066,"[1613, 1049, 1909, 928, 1598]"
4067,"[1029, 1916, 761, 1921, 1586]"
4068,"[1935, 926, 1928, 1030, 1921]"
4069,"[808, 1003, 962, 1028, 446]"
4070,"[1495, 1549, 16, 18, 1194]"
4071,"[1885, 403, 1916, 1079, 54]"
4072,"[1053, 1026, 926, 1049, 886]"
4073,"[1549, 1618, 1551, 1324, 1547]"
4074,"[1017, 1549, 1053, 1552, 1902]"
4075,"[1885, 1030, 1042, 1066, 926]"
4076,"[654, 1530, 1613, 425, 1534]"
4077,"[1901, 1885, 1550, 673, 292]"
4078,"[1558, 1042, 1618, 1596, 1584]"
4079,"[1586, 1193, 932, 920, 602]"
4080,"[885, 1032, 737, 1045, 953]"
4081,"[58, 651, 57, 631, 636]"
4082,"[914, 915, 952, 964, 57]"
4083,"[1917, 953, 1049, 352, 57]"
4084,"[1907, 1931, 1193, 161, 923]"
4085,"[1914, 1037, 956, 999, 1025]"
4086,"[792, 1730, 138, 692, 653]"
4087,"[258, 233, 148, 143, 943]"
4088,"[145, 140, 146, 1050, 1003]"
4089,"[977, 207, 968, 1050, 138]"
4090,"[999, 737, 1045, 953, 1591]"
4091,"[929, 1527, 1627, 1905, 173]"
4092,"[1587, 425, 1909, 1043, 1034]"
4093,"[974, 886, 646, 935, 955]"
4094,"[932, 1646, 157, 920, 172]"
4095,"[1591, 352, 1930, 1917, 1049]"
4096,"[737, 961, 202, 152, 987]"
4097,"[886, 161, 923, 1583, 1193]"
4098,"[886, 305, 990, 1545, 374]"
4099,"[919, 935, 1908, 920, 932]"
4100,"[1545, 1586, 1542, 1530, 1613]"
4101,"[1033, 737, 1516, 1082, 408]"
4102,"[110, 801, 352, 737, 959]"
4103,"[1591, 1049, 886, 1917, 737]"
4104,"[792, 886, 1730, 679, 680]"
4105,"[1587, 200, 928, 936, 999]"
4106,"[792, 1573, 138, 1616, 1671]"
4107,"[143, 140, 999, 233, 1002]"
4108,"[1587, 1050, 914, 915, 952]"
4109,"[1157, 1908, 1587, 1050, 1538]"
4110,"[885, 286, 953, 1049, 234]"
4111,"[1552, 1902, 1033, 201, 1543]"
4112,"[1082, 1595, 1541, 1932, 1560]"
4113,"[232, 1003, 808, 239, 236]"
4114,"[138, 937, 737, 212, 939]"
4115,"[1545, 1586, 886, 1193, 1542]"
4116,"[936, 1907, 937, 1545, 203]"
4117,"[943, 737, 138, 953, 1033]"
4118,"[1591, 939, 150, 57, 195]"
4119,"[929, 172, 173, 163, 57]"
4120,"[737, 173, 1584, 1912, 352]"
4121,"[1915, 1902, 1552, 914, 915]"
4122,"[943, 886, 57, 150, 937]"
4123,"[258, 251, 783, 1680, 1154]"
4124,"[737, 1530, 1613, 1885, 1159]"
4125,"[1592, 1929, 468, 1721, 1304]"
4126,"[318, 1547, 1901, 1551, 885]"
4127,"[1543, 1900, 692, 1042, 1552]"
4128,"[1900, 592, 1721, 1561, 1154]"
4129,"[680, 681, 718, 1304, 108]"
4130,"[280, 1680, 1054, 1159, 1052]"
4131,"[202, 214, 1053, 953, 986]"
4132,"[1543, 1900, 1917, 722, 1054]"
4133,"[1029, 1358, 1746, 1587, 1908]"
4134,"[1304, 1722, 1043, 1907, 1908]"
4135,"[1042, 1154, 1053, 935, 1592]"
4136,"[886, 1042, 1931, 110, 1930]"
4137,"[693, 1304, 1680, 1713, 1162]"
4138,"[1282, 361, 1885, 1921, 1914]"
4139,"[1930, 1054, 1680, 1590, 1066]"
4140,"[1552, 1902, 1915, 1154, 1543]"
4141,"[57, 1607, 1561, 1543, 1900]"
4142,"[953, 737, 1536, 885, 359]"
4143,"[718, 1592, 1929, 808, 1722]"
4144,"[1917, 1915, 1536, 1054, 1092]"
4145,"[1902, 1516, 1915, 1917, 16]"
4146,"[1620, 1587, 1530, 1613, 1586]"
4147,"[542, 1623, 374, 1592, 1929]"
4148,"[1043, 1592, 1929, 1721, 108]"
4149,"[1915, 1917, 804, 1536, 30]"
4150,"[1547, 1901, 1915, 1920, 1551]"
4151,"[454, 935, 1590, 679, 680]"
4152,"[1543, 1900, 1590, 1920, 1159]"
4153,"[1026, 1535, 1903, 1908, 1070]"
4154,"[1536, 1915, 1516, 1917, 1906]"
4155,"[1918, 722, 251, 1516, 1931]"
4156,"[1077, 1304, 1722, 1159, 1721]"
4157,"[928, 1680, 859, 1154, 1528]"
4158,"[1516, 1003, 1247, 913, 1042]"
4159,"[722, 935, 1084, 926, 1248]"
4160,"[679, 680, 681, 718, 1197]"
4161,"[1557, 1548, 792, 666, 687]"
4162,"[57, 106, 1516, 1600, 1154]"
4163,"[1536, 406, 407, 1926, 1526]"
4164,"[1900, 1042, 1159, 679, 680]"
4165,"[722, 1561, 1552, 1902, 885]"
4166,"[926, 1536, 1935, 45, 1921]"
4167,"[1590, 1607, 885, 1592, 1929]"
4168,"[1592, 1929, 1721, 1304, 452]"
4169,"[1924, 1721, 150, 960, 174]"
4170,"[1586, 1917, 1053, 1538, 1615]"
4171,"[1178, 1049, 1157, 1930, 1607]"
4172,"[1053, 1042, 885, 697, 1026]"
4173,"[6, 7, 8, 9, 10]"
4174,"[8, 9, 10, 11, 12]"
4175,"[1079, 251, 1680, 697, 790]"
4176,"[783, 1619, 935, 1248, 1544]"
4177,"[478, 1924, 901, 790, 1054]"
4178,"[1304, 1538, 1615, 886, 1040]"
4179,"[278, 1071, 1540, 1532, 1589]"
4180,"[368, 1586, 379, 990, 885]"
4181,"[1592, 1929, 1042, 785, 650]"
4182,"[680, 681, 718, 172, 697]"
4183,"[1586, 886, 1556, 1538, 1615]"
4184,"[954, 885, 886, 926, 286]"
4185,"[886, 1592, 1929, 1049, 1248]"
4186,"[409, 1256, 644, 808, 1592]"
4187,"[1722, 697, 1304, 115, 108]"
4188,"[681, 718, 1680, 697, 1154]"
4189,"[1042, 1917, 679, 680, 681]"
4190,"[718, 1304, 1552, 1902, 1722]"
4191,"[1041, 153, 1304, 1042, 1908]"
4192,"[251, 1304, 74, 1154, 1680]"
4193,"[374, 1042, 1543, 1900, 1159]"
4194,"[1915, 1552, 1902, 1680, 1042]"
4195,"[681, 718, 1897, 1922, 1544]"
4196,"[935, 1556, 1537, 1157, 1587]"
4197,"[680, 681, 718, 1304, 1724]"
4198,"[1929, 1073, 1934, 697, 1304]"
4199,"[680, 681, 718, 230, 1304]"
4200,"[1921, 697, 1915, 1304, 1543]"
4201,"[1608, 1157, 368, 697, 1721]"
4202,"[697, 679, 680, 681, 718]"
4203,"[1193, 697, 602, 1587, 161]"
4204,"[1908, 1042, 1542, 1680, 1583]"
4205,"[1680, 248, 258, 21, 251]"
4206,"[718, 1188, 1583, 306, 58]"
4207,"[679, 680, 681, 718, 653]"
4208,"[368, 679, 680, 681, 718]"
4209,"[1908, 1583, 1894, 1545, 933]"
4210,"[1592, 1929, 108, 1536, 115]"
4211,"[886, 1930, 1061, 1606, 1049]"
4212,"[1380, 406, 407, 488, 301]"
